"Vármegye, főváros",OEVK sorszáma,Székhelye,Külképviselet neve,Választópolgárok száma
SOMOGY,02,Barcs,Edinburgh,5
SOMOGY,02,Barcs,Erbil,2
SOMOGY,02,Barcs,Eszék,1
SOMOGY,02,Barcs,Genf,2
SOMOGY,02,Barcs,Hága,12
SOMOGY,02,Barcs,Helsinki,1
SOMOGY,02,Barcs,Innsbruck,8
SOMOGY,02,Barcs,Jakarta,1
SOMOGY,02,Barcs,Kolozsvár,2
SOMOGY,02,Barcs,Koppenhága,2
SOMOGY,02,Barcs,Krakkó,1
SOMOGY,02,Barcs,Lendva,1
SOMOGY,02,Barcs,Lisszabon,2
SOMOGY,02,Barcs,Ljubljana,1
SOMOGY,02,Barcs,London,39
SOMOGY,02,Barcs,Los Angeles,2
SOMOGY,02,Barcs,Luxembourg,5
SOMOGY,02,Barcs,Lyon,1
SOMOGY,02,Barcs,Malaga,2
SOMOGY,02,Barcs,Manchester,10
SOMOGY,02,Barcs,Miami,1
SOMOGY,02,Barcs,Milánó,2
SOMOGY,02,Barcs,München,26
SOMOGY,02,Barcs,New York,1
SOMOGY,02,Barcs,Nicosia,1
SOMOGY,02,Barcs,Nürnberg,12
SOMOGY,02,Barcs,Párizs,5
SOMOGY,02,Barcs,Prága,2
SOMOGY,02,Barcs,Pretoria,1
SOMOGY,02,Barcs,San Francisco,2
SOMOGY,02,Barcs,Santiago de Chile,1
SOMOGY,02,Barcs,Stockholm,4
SOMOGY,02,Barcs,Strasbourg,4
SOMOGY,02,Barcs,Stuttgart,21
SOMOGY,02,Barcs,Sydney,1
SOMOGY,02,Barcs,Szabadka,2
SOMOGY,02,Barcs,Szarajevó,1
SOMOGY,02,Barcs,Tbiliszi,1
SOMOGY,02,Barcs,Tokió,1
SOMOGY,02,Barcs,Toronto,2
SOMOGY,02,Barcs,Valletta,2
SOMOGY,02,Barcs,Wroclaw,1
SOMOGY,03,Marcali,Abu Dhabi,1
SOMOGY,03,Marcali,Athén,1
SOMOGY,03,Marcali,Barcelona,6
SOMOGY,03,Marcali,Bécs,11
SOMOGY,03,Marcali,Belgrád,1
SOMOGY,03,Marcali,Beregszász,1
SOMOGY,03,Marcali,Berlin,15
SOMOGY,03,Marcali,Bern,24
SOMOGY,03,Marcali,Brüsszel,7
SOMOGY,03,Marcali,Chicago,3
SOMOGY,03,Marcali,Csíkszereda,19
SOMOGY,03,Marcali,Dublin,8
SOMOGY,03,Marcali,Düsseldorf,11
SOMOGY,03,Marcali,Edinburgh,7
SOMOGY,03,Marcali,Genf,1
SOMOGY,03,Marcali,Hága,11
SOMOGY,03,Marcali,Innsbruck,27
SOMOGY,03,Marcali,Kolozsvár,2
SOMOGY,03,Marcali,Koppenhága,6
SOMOGY,03,Marcali,Krakkó,1
SOMOGY,03,Marcali,Ljubljana,1
SOMOGY,03,Marcali,London,46
SOMOGY,03,Marcali,Los Angeles,1
SOMOGY,03,Marcali,Luxembourg,7
SOMOGY,03,Marcali,Lyon,3
SOMOGY,03,Marcali,Madrid,2
SOMOGY,03,Marcali,Malaga,5
SOMOGY,03,Marcali,Manchester,11
SOMOGY,03,Marcali,Miami,1
SOMOGY,03,Marcali,Milánó,3
SOMOGY,03,Marcali,München,40
SOMOGY,03,Marcali,New York,5
SOMOGY,03,Marcali,Nicosia,1
SOMOGY,03,Marcali,Nürnberg,22
SOMOGY,03,Marcali,Oslo,5
SOMOGY,03,Marcali,Párizs,4
SOMOGY,03,Marcali,Róma,1
SOMOGY,03,Marcali,San Francisco,2
SOMOGY,03,Marcali,Stockholm,7
SOMOGY,03,Marcali,Stuttgart,29
SOMOGY,03,Marcali,Sydney,1
SOMOGY,03,Marcali,Szabadka,2
SOMOGY,03,Marcali,Szarajevó,3
SOMOGY,03,Marcali,Szingapúr,1
SOMOGY,03,Marcali,Tallinn,1
SOMOGY,03,Marcali,Tel-Aviv,2
SOMOGY,03,Marcali,Ungvár,1
SOMOGY,03,Marcali,Valletta,1
SOMOGY,03,Marcali,Varsó,1
SOMOGY,03,Marcali,Washington,1
SOMOGY,04,Siófok,Abu Dhabi,1
SOMOGY,04,Siófok,Algír,1
SOMOGY,04,Siófok,Athén,3
SOMOGY,04,Siófok,Bangkok,3
SOMOGY,04,Siófok,Barcelona,4
SOMOGY,04,Siófok,Bécs,30
SOMOGY,04,Siófok,Beregszász,3
SOMOGY,04,Siófok,Berlin,28
SOMOGY,04,Siófok,Bern,21
SOMOGY,04,Siófok,Bogota,1
SOMOGY,04,Siófok,Brüsszel,15
SOMOGY,04,Siófok,Chicago,3
SOMOGY,04,Siófok,Csíkszereda,16
SOMOGY,04,Siófok,Dublin,8
SOMOGY,04,Siófok,Düsseldorf,10
SOMOGY,04,Siófok,Edinburgh,4
SOMOGY,04,Siófok,Genf,3
SOMOGY,04,Siófok,Hága,20
SOMOGY,04,Siófok,Helsinki,5
SOMOGY,04,Siófok,Houston,1
SOMOGY,04,Siófok,Innsbruck,34
SOMOGY,04,Siófok,Kairó,1
SOMOGY,04,Siófok,Kolozsvár,10
SOMOGY,04,Siófok,Koppenhága,15
SOMOGY,04,Siófok,Lisszabon,1
SOMOGY,04,Siófok,Ljubljana,5
SOMOGY,04,Siófok,London,46
SOMOGY,04,Siófok,Los Angeles,3
SOMOGY,04,Siófok,Luxembourg,7
SOMOGY,04,Siófok,Lyon,4
SOMOGY,04,Siófok,Madrid,4
SOMOGY,04,Siófok,Malaga,1
SOMOGY,04,Siófok,Manchester,8
SOMOGY,04,Siófok,Melbourne,3
SOMOGY,04,Siófok,Miami,1
SOMOGY,04,Siófok,Milánó,3
SOMOGY,04,Siófok,Montevideo,1
SOMOGY,04,Siófok,Mumbai,1
SOMOGY,04,Siófok,München,50
SOMOGY,04,Siófok,New York,4
SOMOGY,04,Siófok,Nürnberg,12
SOMOGY,04,Siófok,Oslo,3
SOMOGY,04,Siófok,Párizs,5
SOMOGY,04,Siófok,Pozsony,1
SOMOGY,04,Siófok,Prága,3
SOMOGY,04,Siófok,Róma,2
SOMOGY,04,Siófok,San Francisco,3
SOMOGY,04,Siófok,Stockholm,9
SOMOGY,04,Siófok,Stuttgart,40
SOMOGY,04,Siófok,Szabadka,6
SOMOGY,04,Siófok,Szarajevó,2
SOMOGY,04,Siófok,Tallinn,1
SOMOGY,04,Siófok,Tirana,1
SOMOGY,04,Siófok,Toronto,4
SOMOGY,04,Siófok,Valletta,1
SOMOGY,04,Siófok,Vancouver,1
SOMOGY,04,Siófok,Varsó,3
SOMOGY,04,Siófok,Vilnius,1
SOMOGY,04,Siófok,Washington,2
SOMOGY,04,Siófok,Zágráb,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Abu Dhabi,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Barcelona,11
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Bécs,20
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Beregszász,52
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Berlin,13
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Bern,32
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Bogota,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Brüsszel,16
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Chicago,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Csíkszereda,17
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Doha,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Dublin,30
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Düsseldorf,19
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Edinburgh,10
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Gdansk,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Genf,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Hága,28
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Hanoi,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Helsinki,7
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Houston,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Innsbruck,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Isztambul,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Kairó,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Kolozsvár,8
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Koppenhága,14
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Krakkó,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Kuvait,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Lima,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Lisszabon,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Ljubljana,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,London,100
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Luxembourg,11
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Lyon,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Madrid,6
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Malaga,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Manchester,19
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Manila,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Melbourne,5
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Mexikóváros,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Miami,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Milánó,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Moszkva,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,München,44
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,New York,13
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Nicosia,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Nürnberg,8
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Oslo,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Panamaváros,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Párizs,13
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Peking,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Pozsony,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Prága,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Pretoria,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Pristina,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Róma,4
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,San Francisco,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Stockholm,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Strasbourg,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Stuttgart,28
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Sydney,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Szingapúr,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Szöul,1
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Tallinn,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Tel-Aviv,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Tirana,5
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Tokió,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Toronto,5
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Ungvár,12
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Valletta,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Vancouver,2
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Varsó,3
SZABOLCS-SZATMÁR-BEREG,01,Nyíregyháza,Wellington,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Barcelona,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Bécs,10
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Beregszász,18
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Berlin,12
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Bern,12
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Brüsszel,9
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Chicago,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Csíkszereda,6
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Dublin,16
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Düsseldorf,13
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Edinburgh,4
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Hága,20
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Houston,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Innsbruck,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Kairó,2
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Kolozsvár,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Koppenhága,11
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Krakkó,2
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Lendva,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Lisszabon,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,London,48
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Los Angeles,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Luxembourg,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Lyon,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Madrid,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Malaga,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Manchester,8
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Milánó,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,München,23
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,New York,3
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Nürnberg,4
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Párizs,4
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Rijád,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Róma,2
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Stockholm,8
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Stuttgart,24
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Szarajevó,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Szingapúr,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Szófia,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Tallinn,2
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Tirana,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Tokió,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Toronto,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Tunisz,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Ulánbátor,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Ungvár,7
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Valletta,2
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Vancouver,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Washington,1
SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,Zágráb,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Abu Dhabi,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Athén,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Barcelona,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Bécs,5
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Beregszász,38
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Berlin,7
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Bern,10
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Brüsszel,5
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Chicago,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Csíkszereda,3
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Dublin,5
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Düsseldorf,10
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Edinburgh,3
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Eszék,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Hága,9
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Helsinki,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Innsbruck,5
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Kairó,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Kolozsvár,3
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Koppenhága,4
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Krakkó,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Ljubljana,3
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,London,30
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Lusaka,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Luxembourg,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Madrid,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Manchester,13
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Manila,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Miami,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Moszkva,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,München,25
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,New York,3
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Nürnberg,8
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Oslo,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Párizs,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Prága,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Pristina,4
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Róma,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Sao Paulo,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Stockholm,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Stuttgart,20
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Szabadka,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Szöul,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Tel-Aviv,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Toronto,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Ungvár,38
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Valletta,2
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Vancouver,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Vilnius,1
SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,Washington,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Athén,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Barcelona,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Bécs,6
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Beregszász,209
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Berlin,22
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Bern,11
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Brüsszel,4
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Bukarest,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Csíkszereda,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Dublin,8
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Düsseldorf,6
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Edinburgh,7
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Eszék,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Hága,13
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Helsinki,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Kolozsvár,7
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Koppenhága,7
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Krakkó,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,London,30
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Luxembourg,3
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Madrid,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Manchester,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Miami,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Milánó,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Moszkva,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,München,14
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,New York,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Nürnberg,7
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Oslo,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Ottawa,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Párizs,3
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Pozsony,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Prága,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Róma,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Stockholm,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Strasbourg,2
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Stuttgart,12
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Szabadka,7
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Szarajevó,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Szkopje,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Tel-Aviv,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Tunisz,1
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Ungvár,22
SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,Valletta,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Abu Dhabi,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Barcelona,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Bécs,5
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Beregszász,81
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Berlin,12
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Bern,9
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Brüsszel,8
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Csíkszereda,3
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Dublin,6
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Düsseldorf,12
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Edinburgh,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Erbil,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Eszék,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Genf,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Hága,13
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Helsinki,3
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Hongkong,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Innsbruck,5
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Kolozsvár,4
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Koppenhága,4
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Lisszabon,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,London,23
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Los Angeles,4
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Luxembourg,3
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Lyon,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Manchester,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Maszkat,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Miami,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,München,28
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,New York,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Nürnberg,13
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Oslo,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Podgorica,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Pozsony,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Prága,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Pristina,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Róma,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,San Francisco,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Stockholm,3
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Stuttgart,10
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Szarajevó,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Szkopje,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Tel-Aviv,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Toronto,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Ungvár,11
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Valletta,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Vancouver,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Varsó,2
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Washington,1
SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,Wellington,1
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Barcelona,4
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Bécs,5
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Beregszász,21
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Berlin,9
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Bern,10
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Brüsszel,5
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Csíkszereda,9
SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,Dublin,15
